Date,MATURITY,PX_LAST
2012-11-14,7,91.2
2012-11-15,7,93.95
2012-11-16,7,92.875
2012-11-19,7,93.75
2012-11-20,7,90.825
2012-11-21,7,90.85
2012-11-22,7,91.225
2012-11-23,7,92.475
2012-11-26,7,91.9
2012-11-27,7,91.85
2012-11-28,7,91.025
2012-11-29,7,91.775
2012-11-30,7,91.175
2012-12-03,7,91.625
2012-12-04,7,90.025
2012-12-05,7,91.025
2012-12-06,7,90.45
2012-12-07,7,90.275
2012-12-10,7,90.525
2012-12-11,7,90.775
2012-12-12,7,91.55
2012-12-13,7,90.45
2012-12-14,7,91.15
2012-12-17,7,91.1
2012-12-18,7,90.35
2012-12-19,7,91.275
2012-12-20,7,91.075
2012-12-21,7,90.925
2012-12-24,7,95.125
2012-12-25,7,99.6
2012-12-26,7,94.55
2012-12-27,7,93.1
2012-12-28,7,92.775
2012-12-31,7,95.875
2013-01-01,7,91.65
2013-01-02,7,94.075
2013-01-03,7,93.25
2013-01-04,7,92.675
2013-01-07,7,92.925
2013-01-08,7,91.9
2013-01-09,7,93.625
2013-01-10,7,92.075
2013-01-11,7,92.05
2013-01-14,7,91.55
2013-01-15,7,92.175
2013-01-16,7,92.65
2013-01-17,7,91.525
2013-01-18,7,92.1
2013-01-21,7,93.025
2013-01-22,7,92.6
2013-01-23,7,91.7
2013-01-24,7,92.975
2013-01-25,7,93.575
2013-01-28,7,92.65
2013-01-29,7,93.5
2013-01-30,7,92.875
2013-01-31,7,93.175
2013-02-01,7,93.45
2013-02-04,7,94.425
2013-02-05,7,95.35
2013-02-06,7,95.95
2013-02-07,7,97.75
2013-02-08,7,96.2
2013-02-11,7,97.35
2013-02-12,7,96.925
2013-02-13,7,97.15
2013-02-14,7,95.85
2013-02-15,7,94.875
2013-02-18,7,93.275
2013-02-19,7,95.175
2013-02-20,7,94.5
2013-02-21,7,95.65
2013-02-22,7,95.575
2013-02-25,7,95.425
2013-02-26,7,95.85
2013-02-27,7,95.75
2013-02-28,7,96.85
2013-03-01,7,98.575
2013-03-04,7,97.525
2013-03-05,7,97.9
2013-03-06,7,98.25
2013-03-07,7,97.75
2013-03-08,7,98.45
2013-03-11,7,97.525
2013-03-12,7,96.825
2013-03-13,7,97.0
2013-03-14,7,96.875
2013-03-15,7,97.6
2013-03-18,7,98.275
2013-03-19,7,97.725
2013-03-20,7,97.875
2013-03-21,7,97.4
2013-03-22,7,97.175
2013-03-25,7,95.5
2013-03-26,7,95.35
2013-03-27,7,94.925
2013-03-28,7,95.65
2013-03-29,7,96.975
2013-04-01,7,96.975
2013-04-02,7,96.6
2013-04-03,7,94.2
2013-04-04,7,94.925
2013-04-05,7,95.775
2013-04-08,7,97.525
2013-04-09,7,96.1
2013-04-10,7,97.95
2013-04-11,7,94.175
2013-04-12,7,97.875
2013-04-15,7,97.05
2013-04-16,7,95.025
2013-04-17,7,96.125
2013-04-18,7,94.7
2013-04-19,7,95.55
2013-04-22,7,95.725
2013-04-23,7,97.525
2013-04-24,7,95.3
2013-04-25,7,95.2
2013-04-26,7,94.3
2013-04-29,7,94.925
2013-04-30,7,94.3
2013-05-01,7,95.075
2013-05-02,7,95.35
2013-05-03,7,95.925
2013-05-06,7,95.275
2013-05-07,7,95.6
2013-05-08,7,94.775
2013-05-09,7,93.975
2013-05-10,7,92.475
2013-05-13,7,91.9
2013-05-14,7,93.075
2013-05-15,7,92.125
2013-05-16,7,94.05
2013-05-17,7,93.4
2013-05-20,7,94.05
2013-05-21,7,93.5
2013-05-22,7,94.375
2013-05-23,7,93.85
2013-05-24,7,93.5
2013-05-27,7,93.025
2013-05-28,7,94.325
2013-05-29,7,97.425
2013-05-30,7,96.025
2013-05-31,7,97.95
2013-06-03,7,100.675
2013-06-04,7,101.5
2013-06-05,7,103.0
2013-06-06,7,101.65
2013-06-07,7,103.225
2013-06-10,7,100.75
2013-06-11,7,102.3
2013-06-12,7,102.325
2013-06-13,7,102.45
2013-06-14,7,101.55
2013-06-17,7,101.85
2013-06-18,7,101.4
2013-06-19,7,105.7
2013-06-20,7,107.225
2013-06-21,7,104.6
2013-06-24,7,104.2
2013-06-25,7,103.875
2013-06-26,7,102.75
2013-06-27,7,102.2
2013-06-28,7,102.575
2013-07-01,7,102.725
2013-07-02,7,103.225
2013-07-03,7,105.675
2013-07-04,7,102.25
2013-07-05,7,104.575
2013-07-08,7,102.225
2013-07-09,7,101.85
2013-07-10,7,101.225
2013-07-11,7,102.225
2013-07-12,7,104.3
2013-07-15,7,103.225
2013-07-16,7,103.025
2013-07-17,7,100.8
2013-07-18,7,101.55
2013-07-19,7,102.875
2013-07-22,7,102.55
2013-07-23,7,102.575
2013-07-24,7,102.425
2013-07-25,7,103.75
2013-07-26,7,103.9
2013-07-29,7,103.6
2013-07-30,7,104.525
2013-07-31,7,104.925
2013-08-01,7,103.475
2013-08-02,7,102.4
2013-08-05,7,104.2
2013-08-06,7,104.6
2013-08-07,7,103.825
2013-08-08,7,103.725
2013-08-09,7,102.55
2013-08-12,7,103.65
2013-08-13,7,104.85
2013-08-14,7,104.575
2013-08-15,7,103.525
2013-08-16,7,103.925
2013-08-19,7,105.25
2013-08-20,7,104.1
2013-08-21,7,104.425
2013-08-22,7,104.825
2013-08-23,7,105.2
2013-08-26,7,105.125
2013-08-27,7,103.95
2013-08-28,7,104.825
2013-08-29,7,105.15
2013-08-30,7,104.775
2013-09-02,7,104.75
2013-09-03,7,105.8
2013-09-04,7,105.575
2013-09-05,7,105.925
2013-09-06,7,105.65
2013-09-09,7,107.3
2013-09-10,7,105.45
2013-09-11,7,106.05
2013-09-12,7,103.0
2013-09-13,7,104.6
2013-09-16,7,103.75
2013-09-17,7,103.825
2013-09-18,7,102.625
2013-09-19,7,102.125
2013-09-20,7,103.525
2013-09-23,7,103.35
2013-09-24,7,101.775
2013-09-25,7,102.15
2013-09-26,7,102.15
2013-09-27,7,103.375
2013-09-30,7,103.95
2013-10-01,7,103.8
2013-10-02,7,104.375
2013-10-03,7,104.025
2013-10-04,7,103.725
2013-10-07,7,103.75
2013-10-08,7,104.275
2013-10-09,7,104.925
2013-10-10,7,103.775
2013-10-11,7,103.2
2013-10-14,7,104.725
2013-10-15,7,103.4
2013-10-16,7,104.175
2013-10-17,7,102.7
2013-10-18,7,103.525
2013-10-21,7,104.95
2013-10-22,7,104.35
2013-10-23,7,104.0
2013-10-24,7,104.25
2013-10-25,7,102.975
2013-10-28,7,104.0
2013-10-29,7,103.85
2013-10-30,7,101.3
2013-10-31,7,104.625
2013-11-01,7,105.25
2013-11-04,7,105.425
2013-11-05,7,105.75
2013-11-06,7,104.725
2013-11-07,7,105.875
2013-11-08,7,104.725
2013-11-11,7,105.7
2013-11-12,7,105.825
2013-11-13,7,106.025
2013-11-14,7,102.925
2013-11-15,7,104.075
2013-11-18,7,104.5
2013-11-19,7,102.375
2013-11-20,7,103.375
2013-11-21,7,105.625
2013-11-22,7,106.125
2013-11-25,7,103.3
2013-11-26,7,103.1
2013-11-27,7,103.3
2013-11-28,7,103.9
2013-11-29,7,102.475
2013-12-02,7,103.475
2013-12-03,7,103.35
2013-12-04,7,103.6
2013-12-05,7,103.375
2013-12-06,7,104.625
2013-12-09,7,103.025
2013-12-10,7,102.725
2013-12-11,7,104.95
2013-12-12,7,102.625
2013-12-13,7,103.975
2013-12-16,7,103.125
2013-12-17,7,102.375
2013-12-18,7,103.5
2013-12-19,7,103.425
2013-12-20,7,103.675
2013-12-23,7,106.05
2013-12-24,7,100.05
2013-12-25,7,103.0
2013-12-26,7,104.425
2013-12-27,7,106.525
2013-12-30,7,106.1
2013-12-31,7,108.7
2014-01-01,7,106.5
2014-01-02,7,105.275
2014-01-03,7,103.875
2014-01-06,7,103.6
2014-01-07,7,102.45
2014-01-08,7,103.025
2014-01-09,7,101.425
2014-01-10,7,100.225
2014-01-13,7,102.6
2014-01-14,7,100.775
2014-01-15,7,100.625
2014-01-16,7,102.275
2014-01-17,7,99.675
2014-01-20,7,101.45
2014-01-21,7,101.5
2014-01-22,7,99.525
2014-01-23,7,99.475
2014-01-24,7,100.875
2014-01-27,7,100.7
2014-01-28,7,100.325
2014-01-29,7,101.375
2014-01-30,7,101.375
2014-01-31,7,101.975
2014-02-03,7,101.9
2014-02-04,7,102.95
2014-02-05,7,102.6
2014-02-06,7,103.225
2014-02-07,7,102.925
2014-02-10,7,101.4
2014-02-11,7,101.075
2014-02-12,7,101.65
2014-02-13,7,101.575
2014-02-14,7,101.075
2014-02-17,7,101.675
2014-02-18,7,102.25
2014-02-19,7,102.025
2014-02-20,7,102.025
2014-02-21,7,101.375
2014-02-24,7,101.075
2014-02-25,7,100.45
2014-02-26,7,99.9
2014-02-27,7,99.85
2014-02-28,7,100.125
2014-03-03,7,100.0
2014-03-04,7,100.25
2014-03-05,7,100.65
2014-03-06,7,100.525
2014-03-07,7,100.65
2014-03-10,7,100.6
2014-03-11,7,100.15
2014-03-12,7,99.875
2014-03-13,7,99.725
2014-03-14,7,99.5
2014-03-17,7,100.2
2014-03-18,7,100.2
2014-03-19,7,100.675
2014-03-20,7,99.675
2014-03-21,7,98.9
2014-03-24,7,98.85
2014-03-25,7,99.075
2014-03-26,7,99.05
2014-03-27,7,98.775
2014-03-28,7,98.575
2014-03-31,7,98.05
2014-04-01,7,98.275
2014-04-02,7,98.0
2014-04-03,7,98.0
2014-04-04,7,97.525
2014-04-07,7,97.0
2014-04-08,7,96.625
2014-04-09,7,96.625
2014-04-10,7,96.15
2014-04-11,7,96.3
2014-04-14,7,96.175
2014-04-15,7,96.85
2014-04-16,7,96.4
2014-04-17,7,96.95
2014-04-18,7,97.425
2014-04-21,7,97.325
2014-04-22,7,97.45
2014-04-23,7,97.025
2014-04-24,7,97.075
2014-04-25,7,96.925
2014-04-28,7,97.475
2014-04-29,7,97.725
2014-04-30,7,97.85
2014-05-01,7,97.925
2014-05-02,7,97.5
2014-05-05,7,97.15
2014-05-06,7,97.175
2014-05-07,7,97.15
2014-05-08,7,97.275
2014-05-09,7,97.1
2014-05-12,7,96.75
2014-05-13,7,96.8
2014-05-14,7,96.8
2014-05-15,7,96.975
2014-05-16,7,97.225
2014-05-19,7,97.1
2014-05-20,7,97.025
2014-05-21,7,97.375
2014-05-22,7,97.2
2014-05-23,7,97.1
2014-05-26,7,97.175
2014-05-27,7,97.125
2014-05-28,7,96.75
2014-05-29,7,97.525
2014-05-30,7,97.85
2014-06-02,7,98.5
2014-06-03,7,98.575
2014-06-04,7,98.725
2014-06-05,7,98.6
2014-06-06,7,98.275
2014-06-09,7,97.85
2014-06-10,7,97.4
2014-06-11,7,96.325
2014-06-12,7,95.4
2014-06-13,7,96.075
2014-06-16,7,94.625
2014-06-17,7,94.9
2014-06-18,7,95.175
2014-06-19,7,94.95
2014-06-20,7,94.975
2014-06-23,7,95.125
2014-06-24,7,94.85
2014-06-25,7,94.2
2014-06-26,7,94.625
2014-06-27,7,94.0
2014-06-30,7,94.225
2014-07-01,7,94.59
2014-07-02,7,94.725
2014-07-03,7,94.805
2014-07-04,7,93.96
2014-07-07,7,94.61
2014-07-08,7,93.865
2014-07-09,7,93.79
2014-07-10,7,93.675
2014-07-11,7,93.93
2014-07-14,7,94.24
2014-07-15,7,93.945
2014-07-16,7,93.975
2014-07-17,7,93.8
2014-07-18,7,93.945
2014-07-21,7,94.155
2014-07-22,7,94.485
2014-07-23,7,94.79
2014-07-24,7,94.69
2014-07-25,7,94.965
2014-07-28,7,95.045
2014-07-29,7,95.395
2014-07-30,7,96.62
2014-07-31,7,96.95
2014-08-01,7,96.55
2014-08-04,7,96.115
2014-08-05,7,96.145
2014-08-06,7,96.125
2014-08-07,7,96.34
2014-08-08,7,96.35
2014-08-11,7,96.315
2014-08-12,7,96.205
2014-08-13,7,96.465
2014-08-14,7,96.435
2014-08-15,7,96.91
2014-08-18,7,97.51
2014-08-19,7,97.24
2014-08-20,7,97.01
2014-08-21,7,96.92
2014-08-22,7,96.72
2014-08-25,7,95.965
2014-08-26,7,95.315
2014-08-27,7,95.365
2014-08-28,7,95.245
2014-08-29,7,95.41
2014-09-01,7,94.8
2014-09-02,7,95.535
2014-09-03,7,95.395
2014-09-04,7,95.63
2014-09-05,7,94.42
2014-09-08,7,95.295
2014-09-09,7,95.245
2014-09-10,7,94.22
2014-09-11,7,93.46
2014-09-12,7,92.805
2014-09-15,7,92.895
2014-09-16,7,93.065
2014-09-17,7,92.745
2014-09-18,7,92.885
2014-09-19,7,92.48
2014-09-22,7,92.125
2014-09-23,7,91.915
2014-09-24,7,92.305
2014-09-25,7,92.59
2014-09-26,7,92.885
2014-09-29,7,93.625
2014-09-30,7,93.88
2014-10-01,7,93.9
2014-10-02,7,94.465
2014-10-03,7,94.55
2014-10-06,7,94.69
2014-10-07,7,94.24
2014-10-08,7,95.35
2014-10-09,7,94.16
2014-10-10,7,93.845
2014-10-13,7,90.195
2014-10-14,7,95.235
2014-10-15,7,96.685
2014-10-16,7,96.78
2014-10-17,7,95.07
2014-10-20,7,94.88
2014-10-21,7,95.835
2014-10-22,7,96.125
2014-10-23,7,95.78
2014-10-24,7,96.91
2014-10-27,7,97.455
2014-10-28,7,96.15
2014-10-29,7,95.025
2014-10-30,7,94.755
2014-10-31,7,94.635
2014-11-03,7,94.905
2014-11-04,7,94.425
2014-11-05,7,94.13
2014-11-06,7,93.7
2014-11-07,7,93.925
2014-11-10,7,93.905
2014-11-11,7,95.62
2014-11-12,7,93.325
2014-11-13,7,93.245
2014-11-14,7,92.875
2014-11-17,7,93.1
2014-11-18,7,93.175
2014-11-19,7,93.235
2014-11-20,7,94.045
2014-11-21,7,93.505
2014-11-24,7,93.315
2014-11-25,7,93.33
2014-11-26,7,92.805
2014-11-27,7,93.305
2014-11-28,7,93.84
2014-12-01,7,93.485
2014-12-02,7,93.865
2014-12-03,7,93.445
2014-12-04,7,93.385
2014-12-05,7,93.22
2014-12-08,7,92.95
2014-12-09,7,92.11
2014-12-10,7,92.39
2014-12-11,7,93.48
2014-12-12,7,94.405
2014-12-15,7,94.965
2014-12-16,7,95.705
2014-12-17,7,96.9
2014-12-18,7,95.335
2014-12-19,7,95.545
2014-12-22,7,95.455
2014-12-23,7,94.775
2014-12-24,7,94.52
2014-12-25,7,91.315
2014-12-26,7,94.37
2014-12-29,7,94.185
2014-12-30,7,93.47
2014-12-31,7,93.425
2015-01-01,7,92.57
2015-01-02,7,93.055
2015-01-05,7,93.935
2015-01-06,7,94.845
2015-01-07,7,96.64
2015-01-08,7,96.045
2015-01-09,7,95.83
2015-01-12,7,95.665
2015-01-13,7,96.285
2015-01-14,7,97.515
2015-01-15,7,97.57
2015-01-16,7,98.84
2015-01-19,7,98.28
2015-01-20,7,96.755
2015-01-21,7,96.335
2015-01-22,7,95.125
2015-01-23,7,93.74
2015-01-26,7,93.83
2015-01-27,7,94.0
2015-01-28,7,93.195
2015-01-29,7,94.18
2015-01-30,7,93.14
2015-02-02,7,93.325
2015-02-03,7,95.96
2015-02-04,7,95.455
2015-02-05,7,96.225
2015-02-06,7,95.2
2015-02-09,7,94.315
2015-02-10,7,93.12
2015-02-11,7,93.86
2015-02-12,7,94.25
2015-02-13,7,93.99
2015-02-16,7,94.5
2015-02-17,7,93.015
2015-02-18,7,93.115
2015-02-19,7,94.39
2015-02-20,7,93.98
2015-02-23,7,94.35
2015-02-24,7,94.125
2015-02-25,7,93.88
2015-02-26,7,95.995
2015-02-27,7,94.27
2015-03-02,7,94.8
2015-03-03,7,94.29
2015-03-04,7,94.09
2015-03-05,7,93.89
2015-03-06,7,93.425
2015-03-09,7,92.265
2015-03-10,7,92.58
2015-03-11,7,93.19
2015-03-12,7,92.87
2015-03-13,7,94.105
2015-03-16,7,94.7
2015-03-17,7,95.14
2015-03-18,7,95.195
2015-03-19,7,94.825
2015-03-20,7,95.165
2015-03-23,7,96.14
2015-03-24,7,95.93
2015-03-25,7,96.66
2015-03-26,7,96.445
2015-03-27,7,95.77
2015-03-30,7,96.205
2015-03-31,7,95.475
2015-04-01,7,95.77
2015-04-02,7,95.94
2015-04-03,7,96.785
2015-04-06,7,95.215
2015-04-07,7,95.33
2015-04-08,7,95.65
2015-04-09,7,95.44
2015-04-10,7,94.18
2015-04-13,7,94.195
2015-04-14,7,93.905
2015-04-15,7,92.445
2015-04-16,7,93.405
2015-04-17,7,93.97
2015-04-20,7,93.005
2015-04-21,7,93.595
2015-04-22,7,94.08
2015-04-23,7,93.395
2015-04-24,7,93.225
2015-04-27,7,93.765
2015-04-28,7,94.255
2015-04-29,7,94.38
2015-04-30,7,92.68
2015-05-01,7,93.065
2015-05-04,7,92.925
2015-05-05,7,91.95
2015-05-06,7,92.685
2015-05-07,7,91.96
2015-05-08,7,91.87
2015-05-11,7,91.78
2015-05-12,7,91.415
2015-05-13,7,92.295
2015-05-14,7,92.095
2015-05-15,7,92.035
2015-05-18,7,92.02
2015-05-19,7,92.78
2015-05-20,7,92.855
2015-05-21,7,93.03
2015-05-22,7,92.705
2015-05-25,7,92.56
2015-05-26,7,92.735
2015-05-27,7,92.62
2015-05-28,7,92.61
2015-05-29,7,93.895
2015-06-01,7,93.875
2015-06-02,7,94.505
2015-06-03,7,93.22
2015-06-04,7,92.865
2015-06-05,7,91.965
2015-06-08,7,92.175
2015-06-09,7,91.845
2015-06-10,7,92.055
2015-06-11,7,91.12
2015-06-12,7,90.715
2015-06-15,7,90.365
2015-06-16,7,91.92
2015-06-17,7,90.555
2015-06-18,7,92.795
2015-06-19,7,92.6
2015-06-22,7,92.965
2015-06-23,7,94.71
2015-06-24,7,92.52
2015-06-25,7,92.21
2015-06-26,7,91.665
2015-06-29,7,91.785
2015-06-30,7,92.2
2015-07-01,7,91.87
2015-07-02,7,89.485
2015-07-03,7,93.1
2015-07-06,7,89.445
2015-07-07,7,89.675
2015-07-08,7,91.105
2015-07-09,7,91.065
2015-07-10,7,90.96
2015-07-13,7,90.995
2015-07-14,7,91.02
2015-07-15,7,91.715
2015-07-16,7,93.065
2015-07-17,7,90.865
2015-07-20,7,89.16
2015-07-21,7,90.12
2015-07-22,7,89.69
2015-07-23,7,89.6
2015-07-24,7,89.99
2015-07-27,7,89.81
2015-07-28,7,90.145
2015-07-29,7,90.56
2015-07-30,7,90.86
2015-07-31,7,91.435
2015-08-03,7,90.975
2015-08-04,7,90.975
2015-08-05,7,91.965
2015-08-06,7,91.59
2015-08-07,7,91.625
2015-08-10,7,92.545
2015-08-11,7,93.09
2015-08-12,7,93.335
2015-08-13,7,91.735
2015-08-14,7,92.255
2015-08-17,7,91.74
2015-08-18,7,92.16
2015-08-19,7,92.135
2015-08-20,7,92.01
2015-08-21,7,91.545
2015-08-24,7,91.265
2015-08-25,7,91.63
2015-08-26,7,95.895
2015-08-27,7,93.315
2015-08-28,7,93.995
2015-08-31,7,94.37
2015-09-01,7,93.695
2015-09-02,7,93.445
2015-09-03,7,93.495
2015-09-04,7,93.59
2015-09-07,7,93.255
2015-09-08,7,93.435
2015-09-09,7,91.625
2015-09-10,7,92.09
2015-09-11,7,92.87
2015-09-14,7,92.41
2015-09-15,7,92.585
2015-09-16,7,92.07
2015-09-17,7,92.345
2015-09-18,7,91.715
2015-09-21,7,93.52
2015-09-22,7,91.735
2015-09-23,7,93.225
2015-09-24,7,93.27
2015-09-25,7,93.44
2015-09-28,7,93.12
2015-09-29,7,94.22
2015-09-30,7,94.335
2015-10-01,7,93.27
2015-10-02,7,94.97
2015-10-05,7,92.795
2015-10-06,7,92.03
2015-10-07,7,93.25
2015-10-08,7,91.615
2015-10-09,7,91.73
2015-10-12,7,93.535
2015-10-13,7,93.3
2015-10-14,7,91.955
2015-10-15,7,93.975
2015-10-16,7,93.365
2015-10-19,7,93.46
2015-10-20,7,93.03
2015-10-21,7,92.785
2015-10-22,7,93.325
2015-10-23,7,93.85
2015-10-26,7,92.88
2015-10-27,7,94.04
2015-10-28,7,92.135
2015-10-29,7,93.125
2015-10-30,7,92.115
2015-11-02,7,92.37
2015-11-03,7,93.28
2015-11-04,7,93.8
2015-11-05,7,92.865
2015-11-06,7,93.235
2015-11-09,7,92.915
2015-11-10,7,93.15
2015-11-11,7,93.275
2015-11-12,7,91.815
2015-11-13,7,91.575
2015-11-16,7,92.125
2015-11-17,7,92.78
2015-11-18,7,92.68
2015-11-19,7,91.92
2015-11-20,7,92.41
2015-11-23,7,92.815
2015-11-24,7,92.925
2015-11-25,7,93.03
2015-11-26,7,92.885
2015-11-27,7,92.9
2015-11-30,7,92.845
2015-12-01,7,92.61
2015-12-02,7,92.735
2015-12-03,7,92.335
2015-12-04,7,92.695
2015-12-07,7,92.745
2015-12-08,7,91.735
2015-12-09,7,91.42
2015-12-10,7,93.105
2015-12-11,7,91.495
2015-12-14,7,93.205
2015-12-15,7,93.37
2015-12-16,7,93.56
2015-12-17,7,93.175
2015-12-18,7,91.635
2015-12-21,7,91.19
2015-12-22,7,91.275
2015-12-23,7,91.22
2015-12-24,7,90.695
2015-12-25,7,92.41
2015-12-28,7,90.85
2015-12-29,7,91.31
2015-12-30,7,92.235
2015-12-31,7,91.99
2016-01-01,7,92.02
2016-01-04,7,92.01
2016-01-05,7,91.15
2016-01-06,7,91.145
2016-01-07,7,90.44
2016-01-08,7,91.59
2016-01-11,7,89.545
2016-01-12,7,89.765
2016-01-13,7,90.675
2016-01-14,7,91.41
2016-01-15,7,91.49
2016-01-18,7,91.19
2016-01-19,7,92.88
2016-01-20,7,93.955
2016-01-21,7,91.6
2016-01-22,7,92.43
2016-01-25,7,91.665
2016-01-26,7,91.725
2016-01-27,7,91.235
2016-01-28,7,91.505
2016-01-29,7,93.235
2016-02-01,7,91.11
2016-02-02,7,90.86
2016-02-03,7,92.55
2016-02-04,7,91.07
2016-02-05,7,92.42
2016-02-08,7,93.825
2016-02-09,7,93.935
2016-02-10,7,90.26
2016-02-11,7,93.87
2016-02-12,7,90.745
2016-02-15,7,90.415
2016-02-16,7,90.725
2016-02-17,7,91.71
2016-02-18,7,90.395
2016-02-19,7,92.325
2016-02-22,7,92.45
2016-02-23,7,92.89
2016-02-24,7,92.805
2016-02-25,7,93.615
2016-02-26,7,92.99
2016-02-29,7,92.69
2016-03-01,7,92.495
2016-03-02,7,91.87
2016-03-03,7,91.675
2016-03-04,7,90.075
2016-03-07,7,90.195
2016-03-08,7,91.125
2016-03-09,7,93.75
2016-03-10,7,90.795
2016-03-11,7,92.045
2016-03-14,7,90.425
2016-03-15,7,90.76
2016-03-16,7,90.275
2016-03-17,7,90.745
2016-03-18,7,91.18
2016-03-21,7,91.145
2016-03-22,7,97.64
2016-03-23,7,97.515
2016-03-24,7,97.48
2016-03-25,7,97.56
2016-03-28,7,97.625
2016-03-29,7,90.5
2016-03-30,7,97.515
2016-03-31,7,97.035
2016-04-01,7,97.125
2016-04-04,7,93.215
2016-04-05,7,93.325
2016-04-06,7,91.21
2016-04-07,7,90.59
2016-04-08,7,91.945
2016-04-11,7,93.115
2016-04-12,7,91.22
2016-04-13,7,92.89
2016-04-14,7,92.025
2016-04-15,7,92.845
2016-04-18,7,92.705
2016-04-19,7,91.45
2016-04-20,7,92.71
2016-04-21,7,92.43
2016-04-22,7,90.83
2016-04-25,7,90.76
2016-04-26,7,93.935
2016-04-27,7,93.52
2016-04-28,7,90.115
2016-04-29,7,93.43
2016-05-02,7,90.71
2016-05-03,7,92.255
2016-05-04,7,92.315
2016-05-05,7,93.205
2016-05-06,7,92.905
2016-05-09,7,92.805
2016-05-10,7,92.825
2016-05-11,7,92.185
2016-05-12,7,89.94
2016-05-13,7,89.695
2016-05-16,7,90.33
2016-05-17,7,90.58
2016-05-18,7,91.38
2016-05-19,7,91.37
2016-05-20,7,93.07
2016-05-23,7,92.975
2016-05-24,7,90.16
2016-05-25,7,93.175
2016-05-26,7,92.92
2016-05-27,7,92.935
2016-05-30,7,89.52
2016-05-31,7,86.715
2016-06-01,7,92.855
2016-06-02,7,92.875
2016-06-03,7,92.33
2016-06-06,7,92.655
2016-06-07,7,92.54
2016-06-08,7,92.58
2016-06-09,7,87.98
2016-06-10,7,86.465
2016-06-13,7,93.385
2016-06-14,7,87.72
2016-06-15,7,88.085
2016-06-16,7,88.05
2016-06-17,7,92.175
2016-06-20,7,89.605
2016-06-21,7,90.055
2016-06-22,7,92.85
2016-06-23,7,92.84
2016-06-24,7,91.815
2016-06-27,7,90.565
2016-06-28,7,91.255
2016-06-29,7,91.7
2016-06-30,7,91.3
2016-07-01,7,90.96
2016-07-04,7,90.65
2016-07-05,7,90.33
2016-07-06,7,83.815
2016-07-07,7,83.77
2016-07-08,7,82.87
2016-07-11,7,89.92
2016-07-12,7,83.985
2016-07-13,7,87.17
2016-07-14,7,90.81
2016-07-15,7,90.58
2016-07-18,7,80.56
2016-07-19,7,81.0
2016-07-20,7,91.5
2016-07-21,7,91.99
2016-07-22,7,81.72
2016-07-25,7,92.095
2016-07-26,7,91.63
2016-07-27,7,91.56
2016-07-28,7,90.9
2016-07-29,7,90.475
2016-08-01,7,91.23
2016-08-02,7,91.995
2016-08-03,7,91.925
2016-08-04,7,91.245
2016-08-05,7,91.675
2016-08-08,7,91.81
2016-08-09,7,91.365
2016-08-10,7,91.04
2016-08-11,7,91.115
2016-08-12,7,90.955
2016-08-15,7,91.115
2016-08-16,7,90.965
2016-08-17,7,91.075
2016-08-18,7,90.575
2016-08-19,7,91.02
2016-08-22,7,90.475
2016-08-23,7,90.435
2016-08-24,7,90.94
2016-08-25,7,91.025
2016-08-26,7,83.21
2016-08-29,7,90.625
2016-08-30,7,90.69
2016-08-31,7,91.025
2016-09-01,7,90.72
2016-09-02,7,91.34
2016-09-05,7,91.12
2016-09-06,7,90.32
2016-09-07,7,90.62
2016-09-08,7,91.39
2016-09-09,7,91.915
2016-09-12,7,91.76
2016-09-13,7,92.295
2016-09-14,7,92.28
2016-09-15,7,92.365
2016-09-16,7,92.04
2016-09-19,7,92.355
2016-09-20,7,92.205
2016-09-21,7,92.1
2016-09-22,7,91.16
2016-09-23,7,91.4
2016-09-26,7,91.035
2016-09-27,7,90.945
2016-09-28,7,91.01
2016-09-29,7,90.83
2016-09-30,7,91.1
2016-10-03,7,91.41
2016-10-04,7,92.37
2016-10-05,7,92.32
2016-10-06,7,92.125
2016-10-07,7,92.39
2016-10-10,7,91.98
2016-10-11,7,92.27
2016-10-12,7,92.49
2016-10-13,7,92.08
2016-10-14,7,92.775
2016-10-17,7,92.37
2016-10-18,7,92.315
2016-10-19,7,92.535
2016-10-20,7,92.38
2016-10-21,7,92.305
2016-10-24,7,92.505
2016-10-25,7,92.345
2016-10-26,7,93.18
2016-10-27,7,93.29
2016-10-28,7,93.555
2016-10-31,7,93.06
2016-11-01,7,93.345
2016-11-02,7,92.99
2016-11-03,7,93.375
2016-11-04,7,93.095
2016-11-07,7,93.52
2016-11-08,7,93.385
2016-11-09,7,83.3
2016-11-10,7,81.365
2016-11-11,7,94.75
2016-11-14,7,95.375
2016-11-15,7,95.185
2016-11-16,7,94.83
2016-11-17,7,95.235
2016-11-18,7,95.325
2016-11-21,7,90.68
2016-11-22,7,94.91
2016-11-23,7,91.91
2016-11-24,7,95.41
2016-11-25,7,94.585
2016-11-28,7,92.525
2016-11-29,7,92.355
2016-11-30,7,93.115
2016-12-01,7,95.405
2016-12-02,7,92.845
2016-12-05,7,92.89
2016-12-06,7,92.635
2016-12-07,7,92.7
2016-12-08,7,90.77
2016-12-09,7,90.48
2016-12-12,7,90.335
2016-12-13,7,90.81
2016-12-14,7,91.16
2016-12-15,7,91.05
2016-12-16,7,91.625
2016-12-19,7,90.69
2016-12-20,7,91.765
2016-12-21,7,92.345
2016-12-22,7,90.0
2016-12-23,7,95.89
2016-12-26,7,91.705
2016-12-27,7,90.785
